game_id,player_id,role,model_name,alive_end,eliminated_during_day,eliminated_during_phase,n_messages,total_text_len,avg_text_len,first_day_messages,first_day_text_len,winner_team,last_day,n_players,end_reason
74788902,Jordan,Werewolf,Grok 4.1 Fast Reasoning,False,2,Day,4.0,1137.0,284.25,2.0,448.0,Villagers,2.0,8,Reason: All werewolves exiled.
74788902,Jamie,Villager,Grok 4,True,-1,,4.0,1005.0,251.25,2.0,417.0,Villagers,2.0,8,Reason: All werewolves exiled.
74788902,Alex,Seer,Grok 4,False,1,Night,2.0,662.0,331.0,2.0,662.0,Villagers,2.0,8,Reason: All werewolves exiled.
74788902,Casey,Villager,Gemini 3 Flash Preview,True,-1,,4.0,1471.0,367.75,2.0,686.0,Villagers,2.0,8,Reason: All werewolves exiled.
74788902,Quinn,Werewolf,Claude Opus 4.6,False,1,Day,2.0,2040.0,1020.0,2.0,2040.0,Villagers,2.0,8,Reason: All werewolves exiled.
74788902,Kai,Villager,Claude Sonnet 4.6,True,-1,,4.0,3322.0,830.5,2.0,1653.0,Villagers,2.0,8,Reason: All werewolves exiled.
74788902,Taylor,Villager,Claude Sonnet 4.6,False,0,Night,0.0,0.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74788902,Charlie,Doctor,Claude Opus 4.6,True,-1,,4.0,2773.0,693.25,2.0,1633.0,Villagers,2.0,8,Reason: All werewolves exiled.
74788904,Charlie,Villager,Grok 4,False,0,Night,0.0,0.0,0.0,0.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788904,Taylor,Villager,Grok 4.1 Fast Reasoning,True,-1,,4.0,853.0,213.25,2.0,356.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788904,Jordan,Seer,Grok 4,False,2,Day,4.0,1326.0,331.5,2.0,467.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788904,Jamie,Villager,Grok 4,False,1,Day,2.0,493.0,246.5,2.0,493.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788904,Casey,Doctor,Claude Opus 4.6,False,1,Night,2.0,1332.0,666.0,2.0,1332.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788904,Quinn,Villager,GPT-5.4 mini,True,-1,,4.0,1240.0,310.0,2.0,613.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788904,Alex,Werewolf,Gemini 3 Flash Preview,True,-1,,4.0,2007.0,501.75,2.0,809.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788904,Kai,Werewolf,GPT-5.4,True,-1,,4.0,1569.0,392.25,2.0,684.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788934,Taylor,Werewolf,Grok 4,False,2,Day,4.0,1087.0,271.75,2.0,554.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74788934,Quinn,Werewolf,Claude Opus 4.6,True,-1,,6.0,6422.0,1070.3333333333333,2.0,1412.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74788934,Alex,Seer,Grok 4,False,1,Day,2.0,704.0,352.0,2.0,704.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74788934,Jamie,Villager,Claude Opus 4.6,False,3,Night,6.0,7816.0,1302.6666666666667,2.0,1762.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74788934,Jordan,Villager,Grok 4.1 Fast Reasoning,True,-1,,6.0,1817.0,302.8333333333333,2.0,600.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74788934,Casey,Villager,Grok 4,False,3,Day,6.0,2880.0,480.0,2.0,654.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74788934,Kai,Villager,Claude Opus 4.6,False,1,Night,2.0,2009.0,1004.5,2.0,2009.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74788934,Charlie,Doctor,GPT-5.4,False,2,Night,4.0,2004.0,501.0,2.0,1027.0,Werewolves,4.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74788967,Quinn,Werewolf,Grok 4.1 Fast Reasoning,True,-1,,4.0,1109.0,277.25,2.0,394.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788967,Charlie,Villager,Claude Opus 4.6,False,2,Day,4.0,4025.0,1006.25,2.0,1111.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788967,Alex,Villager,Grok 4.1 Fast Reasoning,True,-1,,4.0,1445.0,361.25,2.0,716.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788967,Taylor,Villager,GPT-5.4,True,-1,,4.0,2136.0,534.0,2.0,849.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788967,Jordan,Villager,Grok 4,False,0,Night,0.0,0.0,0.0,0.0,0.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788967,Jamie,Seer,Grok 4,False,1,Day,2.0,644.0,322.0,2.0,644.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788967,Kai,Doctor,Gemini 3 Flash Preview,False,2,Night,4.0,1695.0,423.75,2.0,800.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788967,Casey,Werewolf,Gemini 3.1 Pro Preview,True,-1,,4.0,2454.0,613.5,2.0,1014.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788999,Alex,Villager,Grok 4,True,-1,,4.0,1366.0,341.5,2.0,531.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788999,Quinn,Doctor,Claude Opus 4.6,False,2,Day,4.0,4286.0,1071.5,2.0,1424.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788999,Jordan,Werewolf,Claude Opus 4.6,True,-1,,4.0,4571.0,1142.75,2.0,1573.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788999,Taylor,Villager,GPT-5.4 mini,False,1,Day,2.0,700.0,350.0,2.0,700.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788999,Kai,Villager,Grok 4,False,1,Night,2.0,721.0,360.5,2.0,721.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788999,Jamie,Seer,GPT-5.4,False,0,Night,0.0,0.0,0.0,0.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788999,Charlie,Villager,Grok 4.1 Fast Reasoning,True,-1,,4.0,1260.0,315.0,2.0,626.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74788999,Casey,Werewolf,Claude Sonnet 4.6,True,-1,,4.0,3568.0,892.0,2.0,1064.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789000,Jordan,Werewolf,Grok 4.1 Fast Reasoning,False,2,Day,4.0,1550.0,387.5,2.0,440.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789000,Quinn,Doctor,Claude Opus 4.6,False,0,Night,0.0,0.0,0.0,0.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789000,Jamie,Villager,Claude Sonnet 4.6,False,1,Day,2.0,1612.0,806.0,2.0,1612.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789000,Casey,Villager,Gemini 3.1 Pro Preview,False,2,Night,4.0,3108.0,777.0,2.0,1355.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789000,Alex,Seer,Grok 4.1 Fast Reasoning,False,1,Night,2.0,596.0,298.0,2.0,596.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789000,Charlie,Villager,Claude Opus 4.6,True,-1,,6.0,6790.0,1131.6666666666667,2.0,1769.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789000,Taylor,Villager,Claude Opus 4.6,True,-1,,6.0,7227.0,1204.5,2.0,1807.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789000,Kai,Werewolf,GPT-5.4 mini,False,3,Day,6.0,2075.0,345.8333333333333,2.0,551.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789096,Alex,Werewolf,Gemini 3.1 Pro Preview,True,-1,,4.0,2039.0,509.75,2.0,746.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789096,Taylor,Doctor,GPT-5.4 mini,False,2,Day,4.0,1153.0,288.25,2.0,495.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789096,Charlie,Villager,GPT-5.4,False,1,Night,2.0,887.0,443.5,2.0,887.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789096,Casey,Villager,GPT-5.4,False,1,Day,2.0,1047.0,523.5,2.0,1047.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789096,Kai,Werewolf,GPT-5.4 mini,True,-1,,4.0,1157.0,289.25,2.0,675.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789096,Jamie,Villager,Gemini 3.1 Pro Preview,True,-1,,4.0,2241.0,560.25,2.0,1014.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789096,Quinn,Villager,GPT-5.4,True,-1,,4.0,1854.0,463.5,2.0,885.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789096,Jordan,Seer,GPT-5.4 mini,False,2,Night,3.0,689.0,229.66666666666666,1.0,266.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789224,Kai,Doctor,Gemini 3 Flash Preview,True,-1,,6.0,2332.0,388.6666666666667,2.0,715.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789224,Alex,Villager,Claude Sonnet 4.6,False,0,Night,0.0,0.0,0.0,0.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789224,Taylor,Werewolf,Gemini 3.1 Pro Preview,False,2,Day,4.0,2862.0,715.5,2.0,943.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789224,Jamie,Villager,Grok 4,False,1,Day,2.0,571.0,285.5,2.0,571.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789224,Charlie,Villager,Gemini 3.1 Pro Preview,True,-1,,6.0,3722.0,620.3333333333334,2.0,1016.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789224,Casey,Werewolf,Grok 4.1 Fast Reasoning,False,3,Day,6.0,1740.0,290.0,2.0,498.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789224,Quinn,Villager,GPT-5.4,False,1,Night,2.0,803.0,401.5,2.0,803.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789224,Jordan,Seer,Gemini 3.1 Pro Preview,True,-1,,6.0,3413.0,568.8333333333334,2.0,1116.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789286,Charlie,Villager,GPT-5.4 mini,True,-1,,4.0,1368.0,342.0,2.0,493.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789286,Jordan,Villager,Gemini 3.1 Pro Preview,True,-1,,4.0,2801.0,700.25,2.0,961.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789286,Quinn,Werewolf,Claude Sonnet 4.6,False,2,Day,4.0,4092.0,1023.0,2.0,1566.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789286,Jamie,Villager,Claude Sonnet 4.6,False,1,Night,2.0,1713.0,856.5,2.0,1713.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789286,Alex,Seer,Gemini 3 Flash Preview,False,0,Night,0.0,0.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789286,Casey,Werewolf,Grok 4.1 Fast Reasoning,False,1,Day,2.0,1010.0,505.0,2.0,1010.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789286,Kai,Doctor,Claude Sonnet 4.6,True,-1,,4.0,4260.0,1065.0,2.0,1736.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789286,Taylor,Villager,Claude Opus 4.6,True,-1,,4.0,5301.0,1325.25,2.0,2209.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789319,Charlie,Villager,GPT-5.4,True,-1,,4.0,1993.0,498.25,2.0,697.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789319,Taylor,Villager,Gemini 3.1 Pro Preview,False,1,Night,2.0,1075.0,537.5,2.0,1075.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789319,Alex,Werewolf,Grok 4.1 Fast Reasoning,False,1,Day,2.0,484.0,242.0,2.0,484.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789319,Jordan,Villager,Grok 4.1 Fast Reasoning,True,-1,,4.0,1279.0,319.75,2.0,532.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789319,Kai,Doctor,Gemini 3 Flash Preview,False,0,Night,0.0,0.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789319,Quinn,Seer,GPT-5.4 mini,True,-1,,4.0,1209.0,302.25,2.0,537.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789319,Casey,Werewolf,Claude Opus 4.6,False,2,Day,4.0,4401.0,1100.25,2.0,1675.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789319,Jamie,Villager,Gemini 3 Flash Preview,True,-1,,4.0,2454.0,613.5,2.0,1163.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789348,Kai,Seer,Grok 4,False,0,Night,0.0,0.0,0.0,0.0,0.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789348,Quinn,Doctor,Grok 4,True,-1,,4.0,1135.0,283.75,2.0,581.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789348,Jordan,Villager,GPT-5.4,False,1,Day,2.0,828.0,414.0,2.0,828.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789348,Alex,Villager,GPT-5.4 mini,False,2,Day,4.0,1233.0,308.25,2.0,517.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789348,Taylor,Werewolf,GPT-5.4,True,-1,,4.0,1706.0,426.5,2.0,726.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789348,Jamie,Villager,Claude Opus 4.6,False,2,Night,4.0,3562.0,890.5,2.0,1475.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789348,Charlie,Villager,Claude Sonnet 4.6,True,-1,,4.0,2965.0,741.25,2.0,1378.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789348,Casey,Werewolf,Gemini 3 Flash Preview,True,-1,,4.0,1741.0,435.25,2.0,868.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789380,Quinn,Villager,GPT-5.4,False,0,Night,0.0,0.0,0.0,0.0,0.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789380,Jamie,Werewolf,Gemini 3 Flash Preview,True,-1,,4.0,1579.0,394.75,2.0,647.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789380,Taylor,Werewolf,Claude Opus 4.6,True,-1,,4.0,4203.0,1050.75,2.0,1526.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789380,Alex,Villager,Grok 4.1 Fast Reasoning,False,1,Day,2.0,605.0,302.5,2.0,605.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789380,Casey,Seer,Grok 4,False,2,Day,4.0,1639.0,409.75,2.0,732.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789380,Kai,Villager,Claude Sonnet 4.6,False,2,Night,4.0,4187.0,1046.75,2.0,1615.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789380,Jordan,Villager,GPT-5.4 mini,True,-1,,4.0,1276.0,319.0,2.0,606.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789380,Charlie,Doctor,Gemini 3 Flash Preview,True,-1,,4.0,1586.0,396.5,2.0,638.0,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789412,Jordan,Seer,GPT-5.4 mini,False,1,Night,2.0,576.0,288.0,2.0,576.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789412,Jamie,Villager,Gemini 3 Flash Preview,False,1,Day,2.0,676.0,338.0,2.0,676.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789412,Taylor,Werewolf,Gemini 3.1 Pro Preview,True,-1,,4.0,1810.0,452.5,2.0,786.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789412,Alex,Villager,Grok 4.1 Fast Reasoning,True,-1,,4.0,1186.0,296.5,2.0,502.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789412,Quinn,Villager,GPT-5.4 mini,False,2,Day,3.0,803.0,267.6666666666667,2.0,513.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789412,Charlie,Villager,Gemini 3.1 Pro Preview,False,0,Night,0.0,0.0,0.0,0.0,0.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789412,Casey,Doctor,Claude Sonnet 4.6,True,-1,,4.0,2273.0,568.25,2.0,936.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789412,Kai,Werewolf,Claude Opus 4.6,True,-1,,4.0,2988.0,747.0,2.0,1584.0,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74789441,Kai,Doctor,Claude Opus 4.6,True,-1,,4.0,3064.0,766.0,2.0,1621.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789441,Alex,Villager,Claude Sonnet 4.6,True,-1,,4.0,2979.0,744.75,2.0,1541.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789441,Taylor,Werewolf,GPT-5.4 mini,False,1,Day,2.0,739.0,369.5,2.0,739.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789441,Jamie,Villager,Claude Opus 4.6,False,1,Night,2.0,2156.0,1078.0,2.0,2156.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789441,Charlie,Villager,Grok 4.1 Fast Reasoning,False,0,Night,0.0,0.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789441,Quinn,Werewolf,GPT-5.4,False,2,Day,4.0,2357.0,589.25,2.0,890.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789441,Casey,Villager,Gemini 3.1 Pro Preview,True,-1,,4.0,2687.0,671.75,2.0,1375.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789441,Jordan,Seer,Grok 4.1 Fast Reasoning,True,-1,,4.0,1405.0,351.25,2.0,698.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789534,Alex,Werewolf,Grok 4,False,2,Day,4.0,1569.0,392.25,2.0,574.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789534,Taylor,Doctor,Claude Opus 4.6,True,-1,,6.0,6163.0,1027.1666666666667,2.0,1617.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789534,Charlie,Villager,GPT-5.4,False,2,Night,4.0,2146.0,536.5,2.0,961.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789534,Jamie,Villager,Grok 4,True,-1,,6.0,2547.0,424.5,2.0,657.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789534,Kai,Villager,Gemini 3 Flash Preview,True,-1,,6.0,2379.0,396.5,2.0,676.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789534,Casey,Werewolf,Grok 4.1 Fast Reasoning,False,3,Day,6.0,2152.0,358.6666666666667,2.0,584.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789534,Quinn,Villager,Grok 4,False,1,Night,2.0,695.0,347.5,2.0,695.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789534,Jordan,Seer,Grok 4.1 Fast Reasoning,False,1,Day,2.0,708.0,354.0,2.0,708.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789723,Jordan,Werewolf,Claude Opus 4.6,False,1,Day,2.0,1644.0,822.0,2.0,1644.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789723,Taylor,Villager,GPT-5.4,True,-1,,6.0,3363.0,560.5,2.0,915.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789723,Quinn,Villager,GPT-5.4 mini,False,2,Day,4.0,1411.0,352.75,2.0,649.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789723,Casey,Villager,Gemini 3.1 Pro Preview,False,2,Night,4.0,2567.0,641.75,2.0,1150.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789723,Charlie,Seer,Gemini 3.1 Pro Preview,False,1,Night,2.0,1099.0,549.5,2.0,1099.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789723,Alex,Doctor,Claude Opus 4.6,False,0,Night,0.0,0.0,0.0,0.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789723,Jamie,Villager,Gemini 3 Flash Preview,True,-1,,6.0,2796.0,466.0,2.0,679.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789723,Kai,Werewolf,GPT-5.4,False,3,Day,6.0,3534.0,589.0,2.0,818.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789727,Taylor,Werewolf,GPT-5.4,False,3,Day,6.0,3705.0,617.5,2.0,841.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789727,Kai,Seer,Gemini 3 Flash Preview,False,0,Night,0.0,0.0,0.0,0.0,0.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789727,Jamie,Villager,Claude Sonnet 4.6,True,-1,,6.0,6417.0,1069.5,2.0,1842.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789727,Casey,Doctor,GPT-5.4 mini,False,1,Day,2.0,800.0,400.0,2.0,800.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789727,Jordan,Villager,Claude Sonnet 4.6,True,-1,,6.0,6127.0,1021.1666666666666,2.0,1911.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789727,Alex,Werewolf,GPT-5.4 mini,False,2,Day,4.0,1306.0,326.5,2.0,647.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789727,Charlie,Villager,Grok 4.1 Fast Reasoning,False,2,Night,4.0,1268.0,317.0,2.0,665.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789727,Quinn,Villager,Claude Sonnet 4.6,False,1,Night,2.0,1623.0,811.5,2.0,1623.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789792,Quinn,Villager,Grok 4.1 Fast Reasoning,True,-1,,4.0,965.0,241.25,2.0,394.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789792,Charlie,Seer,Gemini 3 Flash Preview,True,-1,,4.0,1531.0,382.75,2.0,571.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789792,Taylor,Villager,Gemini 3 Flash Preview,True,-1,,4.0,1751.0,437.75,2.0,796.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789792,Jamie,Villager,Claude Opus 4.6,True,-1,,4.0,3841.0,960.25,2.0,1894.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789792,Jordan,Villager,GPT-5.4 mini,False,0,Night,0.0,0.0,0.0,0.0,0.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789792,Casey,Doctor,Claude Opus 4.6,False,1,Night,2.0,1583.0,791.5,2.0,1583.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789792,Alex,Werewolf,Claude Opus 4.6,False,1,Day,2.0,2665.0,1332.5,2.0,2665.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789792,Kai,Werewolf,Gemini 3 Flash Preview,False,2,Day,4.0,2032.0,508.0,2.0,857.0,Villagers,2.0,8,Reason: All werewolves exiled.
74789799,Quinn,Villager,Claude Opus 4.6,False,1,Night,2.0,1995.0,997.5,2.0,1995.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789799,Jordan,Seer,Claude Sonnet 4.6,False,2,Night,4.0,3774.0,943.5,2.0,1698.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789799,Charlie,Villager,GPT-5.4,True,-1,,6.0,3233.0,538.8333333333334,2.0,956.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789799,Alex,Villager,Claude Sonnet 4.6,True,-1,,6.0,5633.0,938.8333333333334,2.0,1977.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789799,Jamie,Werewolf,Grok 4.1 Fast Reasoning,False,2,Day,4.0,1310.0,327.5,2.0,569.0,Villagers,3.0,8,Reason: All werewolves exiled.
74789799,Taylor,Villager,Gemini 3 Flash Preview,False,1,Day,2.0,993.0,496.5,2.0,993.0,Villagers,3.0,8,Reason: All werewolves exiled.
